name,compiler,type,threads,input,dtlb_store_misses,instructions,dtlb_load_misses,branch_instructions,dtlb_loads,mpxbtnum,branch_misses,mpxerrors,time,cycles,major_faults,minor_faults,dtlb_stores
x264,icc,native,1,native,202735,1479233914401,475631,77579901929,287275940489,,2851382589,,173.468078064,658330515472,0,6738,104184042589
x264,icc,native,1,native,895838,1479255789765,2500883,77587144076,287251844455,,2854129809,,174.036271594,660523899998,0,6410,104193006325
x264,icc,native,1,native,284288,1479353853139,707858,77599939140,287274874502,,2853132719,,173.376087558,658008451824,0,8149,104183234156
x264,icc,native,1,native,979273,1479356714634,3084932,77577866065,287232959994,,2851522356,,173.795920122,659608351756,0,7432,104196521151
x264,icc,native,1,native,261337,1479482965366,675342,77587103211,287255144448,,2851862046,,173.489569469,658384435738,0,9226,104199936034
x264,icc,native,1,native,906507,1479259150089,3019177,77575203857,287262222481,,2852162637,,173.822099973,659546404899,0,6864,104192018695
fluidanimate,icc,native,1,native,601274,1554991845011,283961,247434812521,352830671079,,11346462410,,201.450957559,764125271236,0,2857,34005790813
fluidanimate,icc,native,1,native,228583,1556747613186,95967,247508294689,352362259359,,11340679502,,202.301010329,767245721100,0,2861,34033665542
fluidanimate,icc,native,1,native,195099,1556049543760,75907,247492413118,352749703912,,11347490376,,202.259351945,767156892737,0,2642,34076590171
fluidanimate,icc,native,1,native,245600,1557058208757,111880,247540349666,352337976034,,11341737399,,202.332356322,767304782009,0,2864,34061283482
fluidanimate,icc,native,1,native,238545,1556592481127,97846,247552203252,352460310043,,11345547965,,201.434269038,763986993715,0,2861,34103797229
fluidanimate,icc,native,1,native,242260,1555326795593,100694,247471418591,352754599683,,11349687744,,201.437165458,764048064315,0,2862,34048049817
fluidanimate,icc,native,1,native,558305,1556183772081,321381,247421888644,352548984338,,11337318276,,201.511280648,764299752446,0,2858,34053566557
fluidanimate,icc,native,1,native,315623,1555435491520,125530,247446584794,352656972555,,11344774166,,201.481650967,764113788600,0,2859,34033103950
fluidanimate,icc,native,1,native,292445,1556484876833,118259,247477711894,352428057342,,11341633300,,201.466200926,764043946068,0,2858,34055288779
fluidanimate,icc,native,1,native,267837,1556050232273,109927,247542614100,352616381508,,11347056320,,201.434123087,764062387803,0,2858,34082574157
swaptions,icc,native,1,native,2380,1116594445703,1709,142713662139,326233717851,,1824732761,,116.92239543,443744921569,0,854,92709504695
swaptions,icc,native,1,native,2312,1116592348226,704,142714762702,326242021451,,1814849629,,116.95406714,444022024515,0,857,92708662835
swaptions,icc,native,1,native,2294,1116568040789,1304,142712989896,326237592828,,1810909584,,117.032703163,444178472447,0,856,92710328185
swaptions,icc,native,1,native,2378,1116523462922,1606,142695358762,326232507623,,1802245265,,116.784250533,443386510085,0,855,92711830186
swaptions,icc,native,1,native,2346,1116529986276,1018,142708064659,326233812077,,1818688333,,116.942087237,443994232338,0,859,92711285683
swaptions,icc,native,1,native,2346,1116627950074,499,142703062850,326234539497,,1821242529,,117.025737336,444252418912,0,859,92704572636
swaptions,icc,native,1,native,2510,1116463405628,12074,142701862069,326248458252,,1823472875,,117.265023494,445159165411,0,856,92710866770
swaptions,icc,native,1,native,2364,1116549769278,934,142711784318,326242932740,,1808523003,,116.812817808,443469263888,0,857,92709468009
swaptions,icc,native,1,native,2522,1116589807892,1109,142712065713,326238799185,,1818340100,,116.968499589,444031922006,0,856,92709583674
swaptions,icc,native,1,native,2348,1116559307992,10969,142699092981,326227823108,,1808249625,,116.845029361,443577408664,0,860,92711787995
vips,icc,native,1,native,239696,663615476181,363917,75085981949,129199725302,,141779341,,55.975981421,212412899002,0,25275,38811278726
vips,icc,native,1,native,184726,663562625136,335630,75067334463,129158330068,,141569737,,56.152298725,212204128877,0,24673,38794922687
vips,icc,native,1,native,149660,663656627804,308070,75085201414,129185194344,,142026551,,56.060793547,212460214371,0,25279,38822438723
vips,icc,native,1,native,134696,663908750513,322477,75082966212,129157957334,,142132812,,56.367452172,212460015076,0,24250,38816846870
vips,icc,native,1,native,209434,663513625496,412939,75071566918,129167994016,,141591753,,56.487754926,212373356579,0,24671,38810900636
vips,icc,native,1,native,190083,663551677778,325631,75049922238,129109466922,,141690964,,55.981284495,212314088603,0,24670,38791881191
vips,icc,native,1,native,191605,663714586640,367768,75081926722,129166888785,,142596364,,56.056522797,212671778663,0,24719,38817104640
vips,icc,native,1,native,260623,663553100418,429156,75047872612,129128628026,,142060880,,57.849885492,212520897409,0,25182,38811436766
vips,icc,native,1,native,189096,663554462240,383126,75058489778,129164189509,,141792539,,56.206703289,212761890685,0,24671,38791863666
vips,icc,native,1,native,180685,663624177878,352910,75086687969,129201440248,,142157990,,56.219060046,212694877900,0,24761,38815395747
ferret,clang,native,1,native,247139,1552404064955,708105,295833902605,466665575391,,14736078723,,285.780851007,1076623227051,0,10887,52371669909
ferret,clang,native,1,native,667320,1552289681602,1936445,295552450059,466507859462,,14740638435,,285.901181681,1077122955149,0,11910,52337908784
ferret,clang,native,1,native,408143,1553306687962,1215184,295794856962,466859750169,,14713155249,,285.779296769,1076622055008,0,10882,52236016435
ferret,clang,native,1,native,936762,1552364908165,2657658,295517198201,466752851643,,14714995128,,285.983084694,1077366952446,0,11395,52273572137
ferret,clang,native,1,native,103564,1552171204927,328748,295778973244,466632522663,,14741147616,,286.045161417,1077879263418,0,11392,52309835986
ferret,clang,native,1,native,476883,1553548984355,1152246,295516338609,466844118148,,14683498263,,285.833417937,1077074578805,0,11396,52255807915
ferret,clang,native,1,native,470937,1551739479340,1392562,295011746199,466845766495,,14699661687,,285.775603132,1077040128789,0,11388,52385335475
ferret,clang,native,1,native,726973,1552557561903,1869312,295518929386,466660082870,,14714142091,,286.014917484,1077776515738,0,11910,52358986060
ferret,clang,native,1,native,813135,1552635528979,2143404,295279751267,466773736707,,14704460634,,286.284722101,1078267749861,0,11388,52227447534
ferret,clang,native,1,native,924985,1551516250333,2497660,295466647149,466823685374,,14715322003,,285.910061941,1077333450304,0,11900,52408234237
raytrace,clang,native,1,native,312594,261811759554,207489,39163143791,57649494281,,399695195,,44.745892367,169616201402,0,59987,30542122176
raytrace,clang,native,1,native,333458,261724230635,218666,39149164845,57652567752,,401948135,,44.718918725,169531540369,0,61615,30574387461
raytrace,clang,native,1,native,321246,261863550527,211661,39158837933,57659163804,,400835217,,44.478057432,168629424826,0,60038,30540534245
raytrace,clang,native,1,native,304036,261741921076,205493,39151026083,57649654082,,401959586,,45.136665446,171123492330,0,58814,30553812426
raytrace,clang,native,1,native,314591,261806467357,201525,39164684298,57642022279,,399608587,,44.9075886,170218050254,0,58752,30556278367
raytrace,clang,native,1,native,344108,261762930220,224789,39158612980,57635247230,,398784514,,44.925802826,170328202223,0,61415,30576081935
raytrace,clang,native,1,native,333220,261819040811,209460,39155350521,57654382620,,401239468,,44.983783278,170544937123,0,61291,30567119069
raytrace,clang,native,1,native,346855,261765608925,222547,39154675843,57634472898,,399431932,,44.902705704,170223518162,0,61149,30572249728
raytrace,clang,native,1,native,308951,261829006255,216985,39157755207,57669445327,,399256662,,44.469261635,168590388465,0,60365,30549294031
raytrace,clang,native,1,native,336308,261827870285,210927,39163471483,57644678049,,401616083,,44.567579364,168968423074,0,61499,30575274642
canneal,clang,native,1,native,5786928,124236045256,1000981641,17222912674,32489974906,,623624949,,155.617834937,399432220659,0,155699,8112767050
canneal,clang,native,1,native,5812774,124196198519,646517174,17228106004,32495968167,,625147855,,152.207854893,383300103883,0,155733,8097515652
canneal,clang,native,1,native,5623451,124124225775,293568417,17209262647,32486958393,,623562217,,147.805519806,365848388034,0,155765,8115373205
canneal,clang,native,1,native,5718475,124128438681,308646050,17214101638,32495239701,,624710935,,149.207778979,364435674962,0,155755,8105147732
canneal,clang,native,1,native,5650475,124198984964,293163328,17213199565,32477654890,,625601259,,148.479108807,364899329495,0,155773,8111005740
canneal,clang,native,1,native,5727130,124149940316,292098884,17214085984,32487108421,,630075668,,147.992435013,366299801560,0,155756,8108883404
canneal,clang,native,1,native,5619046,124163677608,271906805,17210568765,32475023189,,623599351,,147.238691023,364591262898,0,155766,8118430191
canneal,clang,native,1,native,5647529,124130254561,275374664,17207308294,32479936800,,625595492,,147.423418613,364942270713,0,155250,8120917386
canneal,clang,native,1,native,5726677,124199899378,298670909,17220993602,32478266787,,624143655,,147.896137686,366067973806,0,155263,8106737096
canneal,clang,native,1,native,5713389,124168521464,305542936,17208816452,32479542817,,624673264,,148.068565268,366971456010,0,155756,8116109221
blackscholes,clang,native,1,native,12186,535966660560,22707,75772225874,133197374523,,441163908,,147.637004673,560516179214,0,2588,42527296248
blackscholes,clang,native,1,native,28956,535956065097,17362,75789950200,133204610267,,383145626,,147.651187858,560558880940,0,2587,42516168354
blackscholes,clang,native,1,native,36086,535887773647,16721,75771946143,133205553850,,381585659,,147.638861699,560499253673,0,2076,42525074350
blackscholes,clang,native,1,native,14920,535904506378,16583,75778120515,133201955164,,381064197,,147.623955952,560462359003,0,2591,42531959733
blackscholes,clang,native,1,native,55897,535953045433,17679,75783955434,133199575721,,382467721,,147.640440567,560518411950,0,2588,42519955283
blackscholes,clang,native,1,native,58062,535965054017,23928,75795026664,133195857613,,380439358,,147.614111526,560421179261,0,2590,42533254771
blackscholes,clang,native,1,native,13912,535956494899,18226,75770140634,133187323379,,383511797,,147.639417881,560548369420,0,2590,42528200195
blackscholes,clang,native,1,native,60149,535926330791,20660,75775552992,133200866069,,381470576,,147.630356016,560465056694,0,2589,42527085187
blackscholes,clang,native,1,native,40020,535980657894,18133,75773647944,133193170726,,381298636,,147.637634803,560521560489,0,2587,42525313361
blackscholes,clang,native,1,native,39906,535977955117,19586,75774228609,133194300848,,382645079,,147.632841608,560523157339,0,2591,42526490325
dedup,clang,native,1,native,2981214,133933827441,28520906,15636370714,40087997779,,668643743,,22.326020365,81899863563,0,396467,16416491853
dedup,clang,native,1,native,3006092,134131046181,28542018,15700425894,40052650909,,669228268,,22.312245412,81995590734,0,395333,16473596804
dedup,clang,native,1,native,3033060,133978764071,28529864,15637953872,40097605723,,669085780,,22.329471661,82016572251,0,396120,16426211379
dedup,clang,native,1,native,2996951,133966205030,28475832,15631115572,40054420564,,669201694,,22.362282795,82077748903,0,396254,16455253015
dedup,clang,native,1,native,3079803,134165373565,28736972,15661294548,40033953865,,668611409,,22.343733185,82002871064,0,395381,16427301165
dedup,clang,native,1,native,3091092,134161694891,28800704,15672163448,40080035942,,668393103,,22.336201903,81977238370,0,395919,16437245891
dedup,clang,native,1,native,3075768,134233830811,29200589,15724612383,40062258540,,668729976,,22.361509947,82079389038,0,396044,16407329000
dedup,clang,native,1,native,3102609,134232982070,29204646,15721557122,40046770476,,667538775,,22.353276544,82051146985,0,396511,16406825388
dedup,clang,native,1,native,3084485,134060672811,28704640,15648810219,40066221680,,670022335,,22.375638925,82092213231,0,395551,16465257332
dedup,clang,native,1,native,3110003,133962630767,28588531,15661045023,40111085323,,668825548,,22.359040737,82060421842,0,397139,16440712172
facesim,clang,native,1,native,3024939,26533323643,299779,2136790478,8144839142,,49638778,,3.515103963,13334012667,0,615594,2709482858
facesim,clang,native,1,native,3041316,26547086591,343313,2163266814,8174659351,,49625375,,3.522830429,13355713248,0,618075,2687878541
facesim,clang,native,1,native,3021364,26357253809,271442,2074994137,8176478898,,48344925,,3.540085743,13388967312,0,617193,2724926707
facesim,clang,native,1,native,3090880,26348245382,316497,2134652203,8204905381,,49923393,,3.532468967,13403017252,0,616566,2730362603
facesim,clang,native,1,native,3078613,26515015159,297933,2156972276,8190538513,,49709676,,3.528996883,13363295222,0,617467,2687181377
facesim,clang,native,1,native,3127471,26431134692,315273,2102607414,8160899992,,49478798,,3.542206469,13430782086,0,618292,2729658790
facesim,clang,native,1,native,3098790,26471751434,354875,2114611794,8142210068,,49165958,,3.546060039,13424222052,0,618704,2718154938
facesim,clang,native,1,native,3102350,26413049288,305301,2138889534,8204168467,,49749187,,3.531046465,13345097550,0,617571,2700774988
facesim,clang,native,1,native,3179992,26373001140,306626,2114532308,8178829820,,49826350,,3.538313832,13413237560,0,616572,2703844343
facesim,clang,native,1,native,3124257,26349341737,303775,2125538424,8200143085,,49305727,,3.530474987,13353351164,0,618312,2722690034
bodytrack,clang,native,1,native,821761,752219967286,292834,67864497570,145469565337,,552217845,,91.23997166,346312018524,0,129403,35121701933
bodytrack,clang,native,1,native,761034,751369065391,278060,67985861379,145844514666,,537938803,,91.119979912,345826415988,0,129405,35210169507
bodytrack,clang,native,1,native,797537,751917461178,289094,67941022314,145611642363,,543111573,,91.232506077,346305762311,0,129405,35185497356
bodytrack,clang,native,1,native,769284,751447760328,279117,67976087917,145819256293,,537374728,,91.110412987,345851674955,0,129406,35257022694
bodytrack,clang,native,1,native,771742,752818157177,284494,68044807607,145662146263,,535467534,,91.116856104,345823959659,0,129405,35191537392
bodytrack,clang,native,1,native,804306,752666992890,290168,67951457283,145520421224,,545641624,,91.188806112,346147535458,0,129401,35142688133
bodytrack,clang,native,1,native,799361,752314985812,287335,67953161225,145552329323,,548084501,,91.046795293,345567130387,0,129403,35115710172
bodytrack,clang,native,1,native,783170,751538920144,288864,67907556351,145627361730,,541624792,,91.073512987,345694034308,0,129406,35161522679
bodytrack,clang,native,1,native,791514,752513988721,287201,67948907098,145586867418,,541430656,,91.038433249,345572742984,0,129404,35165227773
bodytrack,clang,native,1,native,806280,752677487215,292220,67980697136,145622835505,,539390089,,91.053950634,345513984947,0,129406,35157429962
streamcluster,clang,native,1,native,19678,1124820726645,62608,70765167265,433645946443,,1788929886,,361.162891207,1095642316766,0,2747,3228187662
streamcluster,clang,native,1,native,17620,1125001627869,47881,70772414046,433608524112,,1788921529,,361.098349001,1096160990638,0,2747,3242213403
streamcluster,clang,native,1,native,90869,1124895629354,1173339,70769764840,433646868022,,1788841771,,362.468102041,1094197515703,0,3257,3216205117
streamcluster,clang,native,1,native,19918,1125037706342,42889,70774676431,433607020121,,1789231431,,360.789220551,1096696268221,0,2751,3223319465
streamcluster,clang,native,1,native,90679,1124947879582,1052798,70785467947,433632159535,,1789149014,,360.801807869,1096313074869,0,3263,3211277129
streamcluster,clang,native,1,native,22336,1124960171064,34146,70801268502,433666958999,,1788997995,,362.056993324,1095267607725,0,2745,3188325155
streamcluster,clang,native,1,native,19472,1125028781525,34346,70798901970,433592569373,,1789017463,,361.948074925,1094978584068,0,2743,3229075561
streamcluster,clang,native,1,native,20763,1124818387157,53989,70757850662,433643999465,,1788974494,,361.104551082,1095585953349,0,2745,3233525583
streamcluster,clang,native,1,native,17614,1124877235481,32370,70819731804,433649263328,,1788899802,,360.65563026,1097479801876,0,2744,3212950642
