name,compiler,type,threads,input,mpxerrors,cycles,instructions,dtlb_stores,dtlb_load_misses,dtlb_loads,minor_faults,mpxbtnum,time,branch_instructions,major_faults,dtlb_store_misses,branch_misses
streamcluster,gcc,mpx_no_narrow_bounds_only_write,8,native,,1830196401777,1580114642989,20273306203,19473198,468688441586,5320,,88.024271505,222801931174,0,146307,1794936584
dedup,gcc,mpx_no_narrow_bounds_only_write,2,native,,104099689715,172315687735,17145959878,56232682,48790169531,693825,,18.109929409,16868402017,0,5524311,677245311
dedup,gcc,mpx_no_narrow_bounds_only_write,8,native,,147968069505,173675902988,17567771643,61599046,49511441492,690193,,11.892519428,17263689170,0,7960916,694960999
dedup,gcc,mpx_no_narrow_bounds_only_write,2,native,,104164877756,172490373294,17123845125,55529230,48677694517,690564,,18.1846716,16927095791,0,5357129,678504845
dedup,gcc,mpx_no_narrow_bounds_only_write,8,native,,148020813013,173740630341,17589609132,62768518,49451775901,690582,,11.939129293,17264081449,0,8124041,693968877
dedup,gcc,mpx_no_narrow_bounds_only_write,2,native,,104100639625,172428621338,17147993313,56240582,48761116529,699018,,18.203313862,16906011282,0,5314578,677674720
dedup,gcc,mpx_no_narrow_bounds_only_write,8,native,,147757749642,173825027130,17568007700,61890263,49509603342,692208,,11.974440229,17287416746,0,8126785,692871253
dedup,gcc,mpx_no_narrow_bounds_only_write,2,native,,103862875190,172259481591,17139028271,56784538,48790313677,693718,,18.10929919,16904683216,0,5433650,679629809
dedup,gcc,mpx_no_narrow_bounds_only_write,8,native,,147863761193,174077234413,17577145061,61906313,49439735145,692464,,11.90895446,17262888019,0,8117828,692287422
dedup,gcc,mpx_no_narrow_bounds_only_write,2,native,,103940253016,172338423290,17161146435,56331600,48601462874,689040,,18.103471239,16871880235,0,5154134,675888311
dedup,gcc,mpx_no_narrow_bounds_only_write,8,native,,147669576549,174031713599,17568684996,62181525,49374164529,688727,,11.881660375,17245241397,0,7816485,695477111
dedup,gcc,mpx_no_narrow_bounds_only_write,2,native,,103774106204,172191032828,17068686702,55933469,48742475299,693773,,18.124417279,16891292774,0,5454180,678516418
dedup,gcc,mpx_no_narrow_bounds_only_write,8,native,,147747849853,174012277850,17552481510,62090090,49404870681,687843,,11.913732567,17269461615,0,7920751,695950982
dedup,gcc,mpx_no_narrow_bounds_only_write,2,native,,103907831425,172216968059,17037535921,54911669,48744798881,690798,,18.192012389,16846180198,0,5250222,678988892
dedup,gcc,mpx_no_narrow_bounds_only_write,8,native,,147707495656,173728647514,17617465942,61909368,49479568973,690242,,11.890791335,17223476717,0,8076135,692471470
dedup,gcc,mpx_no_narrow_bounds_only_write,2,native,,103897644447,172146518809,17136520491,55716541,48808907073,693554,,18.176450618,16907020207,0,5436870,680131651
dedup,gcc,mpx_no_narrow_bounds_only_write,8,native,,148135498321,173916273799,17646426305,61506689,49476760313,688388,,12.008704162,17256970079,0,8138835,694577200
dedup,gcc,mpx_no_narrow_bounds_only_write,2,native,,103969300789,172322797199,17137205701,56092311,48642700967,692057,,18.192652813,16820940696,0,5132727,676749932
dedup,gcc,mpx_no_narrow_bounds_only_write,8,native,,147873354739,173520116600,17593094882,61546479,49391488788,688791,,11.813174032,17188204617,0,7999755,691019446
dedup,gcc,mpx_no_narrow_bounds_only_write,2,native,,103955621333,172241729510,17123572564,55355501,48698266220,694631,,18.124820554,16921649640,0,5441110,680509545
dedup,gcc,mpx_no_narrow_bounds_only_write,8,native,,148277223281,173593820535,17620524899,61543364,49611883594,693641,,11.935864364,17232221309,0,8240265,694508025
facesim,gcc,mpx_no_narrow_bounds_only_write,2,native,,25752897312,43579139291,4739225549,439999,13347702744,657493,,4.423634762,3026778549,0,2929363,52233463
facesim,gcc,mpx_no_narrow_bounds_only_write,8,native,,33263694142,43961331066,4821162340,559773,13397455973,656633,,3.07832683,3080652105,0,2932224,53546093
facesim,gcc,mpx_no_narrow_bounds_only_write,2,native,,25820399849,43420239121,4750776870,433950,13354449407,657493,,4.458255586,3031711789,0,2951555,52693153
facesim,gcc,mpx_no_narrow_bounds_only_write,8,native,,33315447731,43911618756,4803269266,551372,13435044182,656634,,3.065806511,3055913743,0,2973971,53446323
facesim,gcc,mpx_no_narrow_bounds_only_write,2,native,,25789191174,43491629114,4745752332,459655,13345002542,657493,,4.455813579,3027869669,0,2912444,51918264
facesim,gcc,mpx_no_narrow_bounds_only_write,8,native,,33153108759,43835252313,4790799678,556248,13450879977,656634,,3.043310041,3086915741,0,2930409,53362539
facesim,gcc,mpx_no_narrow_bounds_only_write,2,native,,25684631924,43551969334,4726182310,444115,13368475592,657493,,4.416617837,3056870807,0,2928247,52267015
facesim,gcc,mpx_no_narrow_bounds_only_write,8,native,,33173592215,43925551185,4823112503,564044,13460817584,656633,,3.060558635,3072064574,0,2985624,53066135
facesim,gcc,mpx_no_narrow_bounds_only_write,2,native,,25491167880,43552544541,4742636175,379672,13353154684,657493,,4.386715021,3034938322,0,2943505,52196751
facesim,gcc,mpx_no_narrow_bounds_only_write,8,native,,33149645176,43742951531,4799058461,579112,13461176379,656634,,3.062159618,3060318362,0,2926181,53409401
facesim,gcc,mpx_no_narrow_bounds_only_write,2,native,,25493598267,43599989239,4732786367,422828,13333414521,657493,,4.393428553,3056971917,0,2933892,52451185
facesim,gcc,mpx_no_narrow_bounds_only_write,8,native,,33463020737,43753514728,4814220469,558034,13465549277,656633,,3.028683462,3077392632,0,2926742,53742360
facesim,gcc,mpx_no_narrow_bounds_only_write,2,native,,25728791849,43644807578,4771728745,464194,13308663391,657493,,4.417149537,3030076334,0,2928401,52377581
facesim,gcc,mpx_no_narrow_bounds_only_write,8,native,,33167842655,43953177210,4796624576,567396,13475308195,656633,,3.063482813,3092303971,0,2973444,53774638
facesim,gcc,mpx_no_narrow_bounds_only_write,2,native,,25576127865,43340631103,4724765620,400287,13406711203,657493,,4.40173634,3020960754,0,2955980,51599317
facesim,gcc,mpx_no_narrow_bounds_only_write,8,native,,33177671728,43929642112,4806027287,513680,13408472763,656633,,3.012998881,3088133001,0,2879483,53108223
facesim,gcc,mpx_no_narrow_bounds_only_write,2,native,,25687389545,43479519595,4734534053,422631,13363510971,657493,,4.416965362,3026254916,0,2916033,50880593
facesim,gcc,mpx_no_narrow_bounds_only_write,8,native,,33212366640,43914313498,4776537052,575009,13445621855,656635,,3.05719005,3085641432,0,2919165,53328637
facesim,gcc,mpx_no_narrow_bounds_only_write,2,native,,25738731159,43457857894,4713071980,432882,13407672273,657493,,4.430087572,3043327491,0,2916395,50900720
facesim,gcc,mpx_no_narrow_bounds_only_write,8,native,,33170644416,43805054796,4863441481,547076,13391129776,656633,,3.060953411,3026679808,0,2899542,52998830
x264,gcc,mpx_no_narrow_bounds_only_write,2,native,,728618098975,1943922142072,165808487269,5410949,457339192756,30894,,98.065207226,95071314434,0,2010787,3085057139
x264,gcc,mpx_no_narrow_bounds_only_write,8,native,,1276019654580,1951808724574,166312366582,19580733,458627031092,75033,,50.206718445,95577861457,0,3336487,3129237284
x264,gcc,mpx_no_narrow_bounds_only_write,2,native,,729436094857,1944286299366,165706564490,5369245,457428632796,31036,,98.163535798,95054185684,0,1999937,3087326376
x264,gcc,mpx_no_narrow_bounds_only_write,8,native,,1278486328152,1953075375974,166273192557,21171957,458385246835,73132,,48.202825762,95581590104,0,3252314,3128199082
x264,gcc,mpx_no_narrow_bounds_only_write,2,native,,729176751618,1944840495655,165754064247,5614256,457013713197,30460,,98.615416027,95069440722,0,1944309,3089106127
x264,gcc,mpx_no_narrow_bounds_only_write,8,native,,1278096130440,1953392260930,166385358149,18867124,458367933016,62279,,49.257268471,95527841248,0,3025891,3128924727
x264,gcc,mpx_no_narrow_bounds_only_write,2,native,,729270600103,1945753967703,165791879599,5343771,457089846013,30754,,98.860779293,95097221021,0,1968460,3085163210
x264,gcc,mpx_no_narrow_bounds_only_write,8,native,,1275904908484,1951080881038,166334206268,19792452,458497226642,73178,,48.127386347,95471600055,0,3260501,3127487610
x264,gcc,mpx_no_narrow_bounds_only_write,2,native,,729273123952,1944655450011,165716028844,5350739,457228769036,30111,,98.445758856,95068204525,0,1977671,3088447471
x264,gcc,mpx_no_narrow_bounds_only_write,8,native,,1277691683935,1950662558218,166352403769,19287938,458721704873,73008,,50.916346402,95488120324,0,3203018,3129640049
x264,gcc,mpx_no_narrow_bounds_only_write,2,native,,728707873119,1944786644486,165669984300,5408939,457405781766,30105,,98.315332049,95096306574,0,1951384,3089460868
x264,gcc,mpx_no_narrow_bounds_only_write,8,native,,1274486350090,1951008297378,166369742414,21355060,458581637641,72886,,49.097255089,95472823704,0,3297676,3130959315
x264,gcc,mpx_no_narrow_bounds_only_write,2,native,,729441603305,1944245881383,165738744265,5466403,457167003111,30392,,98.487037822,95095699315,0,1928216,3087984239
x264,gcc,mpx_no_narrow_bounds_only_write,8,native,,1276619475268,1952182012345,166368697523,19805764,458457874678,74042,,49.006799243,95506788098,0,3369465,3127652566
x264,gcc,mpx_no_narrow_bounds_only_write,2,native,,727931454147,1943656612927,165789895385,5172588,457285049254,30112,,99.164314534,95067009872,0,1890225,3088928214
x264,gcc,mpx_no_narrow_bounds_only_write,8,native,,1276263153127,1951560714063,166418086601,20515148,458320316375,74751,,48.941222257,95532543152,0,3260385,3126643442
x264,gcc,mpx_no_narrow_bounds_only_write,2,native,,728480557744,1946369836456,165744612963,5210282,457099973660,30089,,99.210257804,95096735623,0,2003038,3086968926
x264,gcc,mpx_no_narrow_bounds_only_write,8,native,,1276549706488,1951580285535,166324295837,19177168,458535228068,74557,,48.908938619,95505425322,0,3226387,3125066890
x264,gcc,mpx_no_narrow_bounds_only_write,2,native,,729408725654,1943976671456,165790180427,5306125,457246119305,30090,,99.320826901,95072412799,0,2042936,3086005289
x264,gcc,mpx_no_narrow_bounds_only_write,8,native,,1277619431239,1953917611790,166274537888,19091604,458300809920,59696,,50.791588072,95587296587,0,2859508,3129982543
raytrace,gcc,mpx_no_narrow_bounds_only_write,2,native,,806770966796,1098696717430,114849078319,3831664,292941248366,220187,,126.411296629,44237780457,0,725078,1429171193
raytrace,gcc,mpx_no_narrow_bounds_only_write,8,native,,971331146223,1098868652621,114844569045,4979327,292865586518,220619,,69.119974833,44260340885,0,1205998,1434489831
raytrace,gcc,mpx_no_narrow_bounds_only_write,2,native,,807411395337,1099116546323,114881995364,3768573,292864410693,220154,,126.563432336,44259967892,0,700107,1427211418
raytrace,gcc,mpx_no_narrow_bounds_only_write,8,native,,969059613460,1098947972594,114879402949,4930208,292892765692,220490,,68.579567047,44295416994,0,1150318,1433717153
raytrace,gcc,mpx_no_narrow_bounds_only_write,2,native,,807067069170,1098580504894,114852937528,3771310,292893245574,220170,,126.423568897,44230602024,0,719989,1427306764
raytrace,gcc,mpx_no_narrow_bounds_only_write,8,native,,969353754684,1098716593551,114874664429,4986075,292904331731,220428,,68.716424762,44252141007,0,1240039,1435270040
raytrace,gcc,mpx_no_narrow_bounds_only_write,2,native,,808026737489,1098725264248,114802591619,3778325,292880648988,220180,,126.681017535,44239554074,0,785291,1428263954
raytrace,gcc,mpx_no_narrow_bounds_only_write,8,native,,969640783400,1098862495068,114888507996,4895226,292843207520,220279,,68.85652377,44258239539,0,1306155,1434291999
raytrace,gcc,mpx_no_narrow_bounds_only_write,2,native,,806899200300,1098721150513,114862962701,3770684,292878189956,220152,,126.400491482,44231744406,0,694261,1429851393
raytrace,gcc,mpx_no_narrow_bounds_only_write,8,native,,969688090872,1098752571519,114889786826,4959988,292886522199,220479,,68.729741607,44246347594,0,1196883,1436286008
raytrace,gcc,mpx_no_narrow_bounds_only_write,2,native,,806857372241,1098881214325,114926804069,3872131,292907844661,220215,,126.392570133,44221675487,0,538546,1430841650
raytrace,gcc,mpx_no_narrow_bounds_only_write,8,native,,969088181967,1098689817080,114836953833,4965988,292959120414,220455,,68.607687089,44251014889,0,1187002,1435653031
raytrace,gcc,mpx_no_narrow_bounds_only_write,2,native,,806625423152,1099013304872,114872331889,3827339,292852804200,220150,,126.302893715,44217238105,0,602654,1428750386
raytrace,gcc,mpx_no_narrow_bounds_only_write,8,native,,969170980915,1098757299494,114857627502,5037399,292884042428,220393,,68.593038657,44219789549,0,1116309,1433841783
raytrace,gcc,mpx_no_narrow_bounds_only_write,2,native,,807184638546,1098917069242,114960763593,3817310,292840807351,220149,,126.509690142,44235151591,0,762215,1430494437
raytrace,gcc,mpx_no_narrow_bounds_only_write,8,native,,969163472284,1098887611839,114912069111,4930694,292863096726,220404,,68.70530325,44255330500,0,1068667,1435107340
raytrace,gcc,mpx_no_narrow_bounds_only_write,2,native,,807092254696,1098867852793,114842038649,3782455,292850567544,220198,,126.488068787,44276957550,0,596378,1428927205
raytrace,gcc,mpx_no_narrow_bounds_only_write,8,native,,969408384929,1098894204802,114899217616,5022819,292882515862,220436,,68.668098646,44241038842,0,1146942,1434686104
raytrace,gcc,mpx_no_narrow_bounds_only_write,2,native,,806618166624,1098699056028,114828301322,3871148,292861009165,220159,,126.291816218,44242870047,0,592658,1427772327
raytrace,gcc,mpx_no_narrow_bounds_only_write,8,native,,969660765823,1098837640052,114901355347,4886550,292895454574,220497,,68.702646255,44265956689,0,1194682,1434407352
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,2,native,,1360255125845,1895548831256,72516525046,5609632,508255295571,273772,,186.583297306,254501691935,0,50254293,11588273564
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,8,native,,2009824622710,2007849566758,88571572449,34597236,543707563002,307383,,76.626610971,278998598249,0,57015722,13102404001
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,2,native,,1358473300120,1893690570178,72388302170,5418506,507790131416,273758,,186.289242572,254184056667,0,53476300,11580465692
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,8,native,,2009989050799,2010478609866,88662233615,33644827,543920939728,306841,,77.023477476,279229796730,0,56328099,13108329081
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,2,native,,1359132615918,1894207924867,72383044779,5693555,507835616148,273825,,186.319602458,254299237230,0,52124333,11581144680
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,8,native,,2010861393797,2010203836045,88724703640,32807180,544297683028,306418,,76.833058118,279190727741,0,56234257,13107968320
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,2,native,,1358263337970,1892773923469,72362330822,5603324,507346498287,273818,,186.110860222,254074253843,0,51289575,11579446254
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,8,native,,2009303867359,2010450913439,88710819866,35087435,543872747190,306971,,76.677006361,279480042650,0,57306310,13036119580
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,2,native,,1358576342622,1893730162740,72418385956,5489266,507685953499,273803,,186.142951014,254290539772,0,49497930,11582730190
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,8,native,,2012444522741,2010974565780,88690521379,33841929,545128181349,306395,,76.77577332,279680581494,0,58556164,13143626710
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,2,native,,1357632828097,1891400136961,72240791707,5769444,507073371177,273862,,185.962112831,253913391258,0,51850763,11563959284
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,8,native,,2014329065899,2009934397761,88758747431,33161353,544575304784,306082,,76.893897508,279300897716,0,56771160,13109939489
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,2,native,,1356891521488,1893768150720,72361937406,5776344,507597347175,273786,,185.848494778,254181302389,0,51063535,11577615539
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,8,native,,2009986787962,2009547858946,88656007716,35050788,544815315343,306268,,76.708065969,279412767054,0,58182719,13131091833
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,2,native,,1359572124879,1894778420443,72348576463,5474555,507919927929,273836,,186.32774583,254343011300,0,52592457,11586273379
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,8,native,,2011639752785,2008383065640,88586593558,34368235,543323973178,306780,,77.070663558,278937517392,0,56642723,13050298263
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,2,native,,1359814174768,1895223130492,72393725215,5813502,508064912131,273794,,186.418156588,254412223547,0,51004112,11586878049
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,8,native,,2012552905611,2008404987690,88611645410,33759430,543165750878,306911,,76.832561156,279137049710,0,57213163,13118117504
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,2,native,,1356143287824,1892902672830,72357495410,5712745,507267119319,273822,,185.246817765,254079299062,0,50301509,11575437484
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,8,native,,2008310018001,2010046532066,88688368884,33153887,543636504078,306200,,76.995804125,279269830055,0,55308805,13057071328
ferret,gcc,mpx_no_narrow_bounds_only_write,2,native,,1605990053231,2527232515035,114311381401,9081362,709390339969,21093,,214.880750073,374614788099,0,1537715,16963492215
ferret,gcc,mpx_no_narrow_bounds_only_write,8,native,,3170456885200,3099819909419,141188759007,10431001,891288941597,25110,,117.756006382,472077323438,0,2476657,24210193904
ferret,gcc,mpx_no_narrow_bounds_only_write,2,native,,1604881876652,2526726663812,114296266385,7767762,709287169096,21732,,215.319506818,374556989401,0,1381691,16947355573
ferret,gcc,mpx_no_narrow_bounds_only_write,8,native,,3175067507871,3102262424598,141132321292,9402727,891318193012,25077,,114.83930166,472562658073,0,2414561,24247584025
ferret,gcc,mpx_no_narrow_bounds_only_write,2,native,,1604574053297,2528405110538,114251335862,7564220,709192723689,21030,,214.747525075,375174896109,0,1231811,16975820231
ferret,gcc,mpx_no_narrow_bounds_only_write,8,native,,3172621403942,3099902644580,141201935095,9179359,891356200658,25258,,117.948172672,472164880834,0,2436452,24220487841
ferret,gcc,mpx_no_narrow_bounds_only_write,2,native,,1603867187877,2526684886157,114143191096,7613710,709158342838,20988,,214.605547022,374734444961,0,1231398,16957534972
ferret,gcc,mpx_no_narrow_bounds_only_write,8,native,,3174015940834,3099612257446,141128247099,9272241,891281566393,25176,,115.080938862,472363941948,0,2415643,24236634404
ferret,gcc,mpx_no_narrow_bounds_only_write,2,native,,1606686221830,2528276685670,114353523417,7624784,709446753248,21127,,215.381480293,374958206863,0,1283646,16983202067
ferret,gcc,mpx_no_narrow_bounds_only_write,8,native,,3173711540582,3099577448907,141164317020,9471874,891379533689,25091,,114.849246021,472099577232,0,2422719,24210934053
ferret,gcc,mpx_no_narrow_bounds_only_write,2,native,,1605714460456,2529331000856,114293842642,8077637,709501935068,21054,,215.15962149,375398458000,0,1354920,16991244438
ferret,gcc,mpx_no_narrow_bounds_only_write,8,native,,3175032804788,3100007303460,141278707315,9280125,891372502468,25238,,115.356291351,472294933012,0,2412471,24208526312
ferret,gcc,mpx_no_narrow_bounds_only_write,2,native,,1604020968814,2527161592196,114329236255,7775761,709375432676,21006,,215.44513865,374597391172,0,1296765,16988277059
ferret,gcc,mpx_no_narrow_bounds_only_write,8,native,,3173236683011,3100391103600,141200777732,9270982,891216218059,25198,,115.210743172,472369959906,0,2405112,24230383999
ferret,gcc,mpx_no_narrow_bounds_only_write,2,native,,1605073625341,2528474007842,114273942477,7608324,708772435433,20883,,215.293450403,374848813932,0,1280417,16969841190
ferret,gcc,mpx_no_narrow_bounds_only_write,8,native,,3174834703768,3099620333167,141161785564,8769125,891543269499,25058,,114.772924091,472432553758,0,2358046,24217463155
ferret,gcc,mpx_no_narrow_bounds_only_write,2,native,,1605177574163,2526903220757,114297045448,7691455,709061466184,21147,,214.818331433,374747242165,0,1194839,16971415767
ferret,gcc,mpx_no_narrow_bounds_only_write,8,native,,3171143326656,3102444842315,141120011983,9118669,891414384540,25179,,117.478647673,472597927052,0,2390473,24225536628
ferret,gcc,mpx_no_narrow_bounds_only_write,2,native,,1604647950420,2526530758436,114235723479,7574988,709660521639,20968,,214.866559703,375254614374,0,1261690,16976112906
ferret,gcc,mpx_no_narrow_bounds_only_write,8,native,,3176913357297,3101368604073,141124847904,8972228,891349032054,25151,,114.958454283,472300425528,0,2375754,24238464652
bodytrack,gcc,mpx_no_narrow_bounds_only_write,2,native,,384044783342,858683117657,38497995222,1379487,172104510785,165091,,53.909661182,79401572524,0,1459331,539326400
bodytrack,gcc,mpx_no_narrow_bounds_only_write,8,native,,602443217964,861403393874,38717069961,6081317,172271787244,163232,,27.012285648,79728774497,0,2450583,575505169
bodytrack,gcc,mpx_no_narrow_bounds_only_write,2,native,,384154816936,860441843385,38561745824,1434077,171927842075,164756,,53.916449373,79534970307,0,1529907,544565583
bodytrack,gcc,mpx_no_narrow_bounds_only_write,8,native,,602016409507,859450720222,38651140827,6005346,172605297297,163214,,27.033444789,79707340109,0,2364065,577246166
bodytrack,gcc,mpx_no_narrow_bounds_only_write,2,native,,384261535038,859168839992,38439309652,1424627,172016566561,164648,,53.953804894,79417915766,0,1514549,543034492
bodytrack,gcc,mpx_no_narrow_bounds_only_write,8,native,,602946870974,862858417358,38649072459,6199161,172106522962,163224,,27.007020812,79779854759,0,2468179,577067715
bodytrack,gcc,mpx_no_narrow_bounds_only_write,2,native,,383877674558,860216818900,38638907991,1361509,171913939106,164689,,53.865880795,79565486800,0,1540062,542927903
bodytrack,gcc,mpx_no_narrow_bounds_only_write,8,native,,602217537861,860676747084,38674397534,6094672,172365145244,163199,,27.047033778,79674520478,0,2473076,575511245
bodytrack,gcc,mpx_no_narrow_bounds_only_write,2,native,,384093725152,860876565196,38738555868,1418572,171997218752,165081,,53.888948568,79541531388,0,1541419,547033530
bodytrack,gcc,mpx_no_narrow_bounds_only_write,8,native,,602133887688,861516975052,38697538246,6243424,172304080768,163235,,27.051218203,79733388153,0,2467056,575841479
bodytrack,gcc,mpx_no_narrow_bounds_only_write,2,native,,383911788156,859157768990,38584352439,1420166,172021859001,164695,,53.908512154,79452554546,0,1469426,542379039
bodytrack,gcc,mpx_no_narrow_bounds_only_write,8,native,,603853779107,860916696500,38686877188,6155868,172468728933,163201,,26.99627761,79738810420,0,2394218,573463483
bodytrack,gcc,mpx_no_narrow_bounds_only_write,2,native,,383696842180,861667892893,38777453361,1349956,172044008662,164669,,53.828629309,79567053587,0,1540255,540486279
bodytrack,gcc,mpx_no_narrow_bounds_only_write,8,native,,601781646826,860988810091,38794402024,6268219,172387050222,163205,,27.058829837,79663785759,0,2413017,574171353
bodytrack,gcc,mpx_no_narrow_bounds_only_write,2,native,,383698473913,861239639877,38612345122,1382287,171841911720,165106,,53.848778358,79472153961,0,1540003,549804490
bodytrack,gcc,mpx_no_narrow_bounds_only_write,8,native,,603350712037,861088558134,38667616916,6192232,172233756476,163221,,27.030387227,79691684611,0,2434484,575785403
bodytrack,gcc,mpx_no_narrow_bounds_only_write,2,native,,384262957675,859465236225,38563629633,1463584,172066350047,164709,,53.903266726,79430487201,0,1474319,546353678
bodytrack,gcc,mpx_no_narrow_bounds_only_write,8,native,,603639519270,860841661662,38933518286,6153983,172390639647,163659,,27.003776057,79620921721,0,2445506,574754592
bodytrack,gcc,mpx_no_narrow_bounds_only_write,2,native,,383868993003,860869582593,38635945150,1423125,171888535214,165111,,53.882641593,79539562572,0,1531719,546877833
bodytrack,gcc,mpx_no_narrow_bounds_only_write,8,native,,602465500835,859984223384,38696582832,6150854,172572400073,163208,,27.039188682,79709843312,0,2359574,576528071
blackscholes,gcc,mpx_no_narrow_bounds_only_write,2,native,,545130854355,525532005735,37944174208,34799,141702065590,2614,,78.440233552,76107661807,0,15805,365885319
blackscholes,gcc,mpx_no_narrow_bounds_only_write,8,native,,572066250399,525482612006,37949666909,55112,141703913574,2634,,31.365883738,76078843592,0,53860,369297878
blackscholes,gcc,mpx_no_narrow_bounds_only_write,2,native,,545081492758,525493409240,37948898908,38284,141718945693,2614,,78.441008288,76077333150,0,15136,365929560
blackscholes,gcc,mpx_no_narrow_bounds_only_write,8,native,,572183497663,525547023660,37943476213,49012,141717434068,2635,,31.405148695,76099132436,0,25318,370679864
blackscholes,gcc,mpx_no_narrow_bounds_only_write,2,native,,545175571440,525574485881,37957819086,40333,141732341088,2614,,78.527709931,76095474734,0,15256,365373907
blackscholes,gcc,mpx_no_narrow_bounds_only_write,8,native,,572151218919,525431143200,37939789715,48242,141698882226,2632,,31.384952647,76066825998,0,18328,370178915
blackscholes,gcc,mpx_no_narrow_bounds_only_write,2,native,,545145896574,525548393780,37945414855,33095,141719799819,2614,,78.491159506,76102133769,0,16306,365512754
blackscholes,gcc,mpx_no_narrow_bounds_only_write,8,native,,572201217290,525437184364,37938004920,49758,141702941987,2633,,31.366302299,76074558751,0,26022,370939902
blackscholes,gcc,mpx_no_narrow_bounds_only_write,2,native,,545197699238,525540362959,37942592655,38349,141719140787,2614,,78.464403746,76088949634,0,15366,367736474
blackscholes,gcc,mpx_no_narrow_bounds_only_write,8,native,,572080351896,525436946233,37940547882,46276,141689354481,2626,,31.381162121,76058285886,0,21179,370525180
blackscholes,gcc,mpx_no_narrow_bounds_only_write,2,native,,545166191891,525545759376,37943162180,39309,141703376766,2614,,78.454142413,76097278898,0,16894,365238138
blackscholes,gcc,mpx_no_narrow_bounds_only_write,8,native,,572138169053,525463572207,37936354125,56169,141684328341,2633,,31.352358049,76074373734,0,20231,369340394
blackscholes,gcc,mpx_no_narrow_bounds_only_write,2,native,,545200276407,525564702917,37946135378,37724,141705816518,2615,,78.451138082,76091592486,0,17775,365285393
blackscholes,gcc,mpx_no_narrow_bounds_only_write,8,native,,572108531684,525431961275,37930135742,43133,141690693378,2633,,31.330152918,76078019607,0,19859,370211829
blackscholes,gcc,mpx_no_narrow_bounds_only_write,2,native,,545138162257,525513552940,37949253008,37142,141723321718,2614,,78.435351702,76078058580,0,15265,365894457
blackscholes,gcc,mpx_no_narrow_bounds_only_write,8,native,,572030225402,525348980138,37929448404,45990,141692943141,2634,,31.370611003,76066503447,0,52956,369244901
blackscholes,gcc,mpx_no_narrow_bounds_only_write,2,native,,545210549990,525555349531,37943469200,38464,141711868969,2614,,78.48718411,76084957390,0,17738,365534604
blackscholes,gcc,mpx_no_narrow_bounds_only_write,8,native,,571995632568,525435644433,37930693083,44153,141683093684,2633,,31.338012846,76083904712,0,19025,368889984
blackscholes,gcc,mpx_no_narrow_bounds_only_write,2,native,,545171981948,525593665371,37947786623,42132,141679632589,2614,,78.446852878,76097237796,0,18356,365547374
blackscholes,gcc,mpx_no_narrow_bounds_only_write,8,native,,572062050223,525512360272,37948415935,53297,141715018709,2633,,31.389725131,76081550400,0,50427,369078879
canneal,gcc,mpx_no_narrow_bounds_only_write,2,native,,417489045070,145323676209,12325763606,438018780,40032037757,590274,,100.307895454,17899641253,0,11522347,633163209
canneal,gcc,mpx_no_narrow_bounds_only_write,8,native,,504387624548,145695163358,12395641470,471769960,40150698604,590315,,60.436571143,17967220729,0,11566856,592661979
canneal,gcc,mpx_no_narrow_bounds_only_write,2,native,,417473059451,145327456812,12331190699,436752776,40030013157,590274,,100.072391306,17895069681,0,11390587,632939618
canneal,gcc,mpx_no_narrow_bounds_only_write,8,native,,503788824788,145737520625,12395183743,471278047,40143249045,590304,,60.150815999,17973239752,0,11644610,592470712
canneal,gcc,mpx_no_narrow_bounds_only_write,2,native,,417641334300,145307101974,12331285810,435999543,40031109539,590268,,100.13011498,17893782817,0,11422302,632277593
canneal,gcc,mpx_no_narrow_bounds_only_write,8,native,,504545228737,145724821546,12395594442,470727624,40145761741,590311,,60.021561175,17968418062,0,11587132,591912285
canneal,gcc,mpx_no_narrow_bounds_only_write,2,native,,417045891344,145326268510,12326137503,435937390,40026906004,590274,,100.109179437,17900150895,0,11333157,633329680
canneal,gcc,mpx_no_narrow_bounds_only_write,8,native,,507600802733,145736389163,12392188416,469903562,40153555773,590282,,60.555430126,17972597920,0,11582587,592572624
canneal,gcc,mpx_no_narrow_bounds_only_write,2,native,,417446924463,145312949043,12323749565,434329993,40034931209,590266,,100.074991249,17896516284,0,11431358,633561262
